2021-12-09 21:38:56,233 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer [Line:92 ] - Tomcat initialized with port(s): 8002 (http)
2021-12-09 21:38:56,242 [main] INFO  o.a.coyote.http11.Http11NioProtocol [Line:173] - Initializing ProtocolHandler ["http-nio-8002"]
2021-12-09 21:38:56,243 [main] INFO  o.a.catalina.core.StandardService [Line:173] - Starting service [Tomcat]
2021-12-09 21:38:56,243 [main] INFO  o.a.catalina.core.StandardEngine [Line:173] - Starting Servlet engine: [Apache Tomcat/9.0.27]
2021-12-09 21:38:56,428 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [Line:173] - Initializing Spring embedded WebApplicationContext
2021-12-09 21:38:56,429 [main] INFO  o.s.web.context.ContextLoader [Line:284] - Root WebApplicationContext: initialization completed in 2781 ms
2021-12-09 21:38:56,717 [main] INFO  com.zaxxer.hikari.HikariDataSource [Line:110] - HikariPool-1 - Starting...
2021-12-09 21:38:59,091 [main] INFO  com.zaxxer.hikari.HikariDataSource [Line:123] - HikariPool-1 - Start completed.
2021-12-09 21:39:01,712 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping [Line:69 ] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-12-09 21:39:01,745 [main] WARN  c.n.c.sources.URLConfigurationSource [Line:121] - No URLs will be polled as dynamic configuration sources.
2021-12-09 21:39:01,746 [main] INFO  c.n.c.sources.URLConfigurationSource [Line:122] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-12-09 21:39:01,750 [main] WARN  c.n.c.sources.URLConfigurationSource [Line:121] - No URLs will be polled as dynamic configuration sources.
2021-12-09 21:39:01,750 [main] INFO  c.n.c.sources.URLConfigurationSource [Line:122] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-12-09 21:39:01,972 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor [Line:171] - Initializing ExecutorService 'applicationTaskExecutor'
2021-12-09 21:39:02,724 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [Line:171] - Initializing ExecutorService 'taskScheduler'
2021-12-09 21:39:03,277 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [Line:171] - Initializing ExecutorService
2021-12-09 21:39:03,822 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper [Line:147] - Context refreshed
2021-12-09 21:39:03,841 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper [Line:150] - Found 1 custom documentation plugin(s)
2021-12-09 21:39:03,873 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner [Line:41 ] - Scanning for api listing references
2021-12-09 21:39:04,059 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_1
2021-12-09 21:39:04,119 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_2
2021-12-09 21:39:04,125 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_1
2021-12-09 21:39:04,134 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_1
2021-12-09 21:39:04,149 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_1
2021-12-09 21:39:04,163 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_3
2021-12-09 21:39:04,184 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_2
2021-12-09 21:39:04,188 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_2
2021-12-09 21:39:04,205 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateTopicByIdUsingPUT_1
2021-12-09 21:39:04,211 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_4
2021-12-09 21:39:04,218 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_3
2021-12-09 21:39:04,222 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_3
2021-12-09 21:39:04,241 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_2
2021-12-09 21:39:04,245 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_5
2021-12-09 21:39:04,255 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_4
2021-12-09 21:39:04,269 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: saveSubjectUsingPOST_1
2021-12-09 21:39:04,272 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_3
2021-12-09 21:39:04,345 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listSubjectUsingGET_1
2021-12-09 21:39:04,365 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getFrontPaperListUsingPOST_1
2021-12-09 21:39:04,377 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_6
